"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63660,-5.0011,-2.33556,-5.32464,-7.91261,1.92108,2.53015,1.70606,1.25354,7.89931,3.90455,-32.44203,-15.27159,-47.71362
63690,-8.2443,-4.32016,-3.19556,-6.39523,1.46725,2.26879,1.80299,1.1002,1.31495,5.78552,-30.56764,-14.50691,-45.07455
63720,-6.46402,-2.92746,-4.63701,-7.22012,6.83243,4.45218,1.33567,2.73011,4.28334,2.67873,-33.79519,-17.8794,-51.6746
63750,-3.74143,-1.46812,-5.09016,-6.43961,1.83142,4.73463,1.16754,1.16904,8.71361,3.68697,-32.66944,-13.56943,-46.23888
63780,-2.43762,1.78335,-4.63335,-9.94464,5.28151,3.43113,1.17849,1.67671,3.41063,9.67421,-34.05509,-16.37993,-50.43502
63810,-5.73947,-2.91406,-5.10493,-8.00532,6.18404,5.95109,1.2398,1.18418,2.63785,7.11664,-33.57,-13.74579,-47.31579
63840,-8.17045,-4.61827,-4.94405,-8.1303,3.50476,3.17351,1.61554,1.33502,1.17106,2.03338,-30.65709,-11.83631,-42.4934
63870,-7.51014,-4.66793,-3.7795,-6.86804,3.60994,2.06901,1.14788,1.10633,1.69261,1.57231,-29.85171,-9.118531,-38.97024
63900,-6.2678,-3.19469,-5.08368,-7.4157,3.2997,7.42208,1.41745,1.11668,3.36858,9.25868,-33.73059,-13.72347,-47.45406
63930,-6.08709,-2.28634,-4.87991,-8.44398,4.08315,1.14326,1.12741,1.10464,3.17756,1.8757,-30.21875,-7.780926,-37.99967
63960,-5.31371,-2.62208,-4.87466,-8.09528,1.90071,4.68682,1.13084,1.11116,1.54369,1.60439,-29.988,-9.112518,-39.10051
63990,-6.27936,-2.78221,-4.04281,-7.1088,6.0651,1.51712,1.21086,1.16536,1.30456,6.69131,-31.39315,-12.12789,-43.52104
64020,-6.15295,-3.11729,-5.14246,-8.51532,3.31554,4.74316,1.12377,1.16212,6.80867,1.56907,-32.03473,-11.00698,-43.04171
64050,-6.77052,-3.86736,-4.10161,-6.45708,6.46668,3.22711,1.14152,1.82087,2.59286,1.7842,-31.93302,-14.49053,-46.42354
64080,-7.72726,-4.27869,-5.30969,-8.52171,8.46638,2.93377,3.26172,1.51058,1.47738,2.0555,-32.53194,-16.08912,-48.62106
64110,-7.79343,-5.2154,-4.9737,-9.06844,1.92308,3.0374,1.4257,1.1482,1.81931,6.30296,-31.3087,-13.67277,-44.98146
64140,-7.62376,-1.76328,-5.27893,-11.3232,3.24751,9.52371,1.58017,1.10964,8.03016,1.59883,-33.29698,-13.98123,-47.27822
64170,-6.50015,-2.39719,-5.72268,-8.73118,3.60144,1.61766,1.24976,1.33058,4.39591,3.82119,-31.75327,-13.40321,-45.15648
64200,-5.06245,-2.02774,-4.05419,-7.95492,8.88059,1.15501,1.40254,1.19412,2.49354,1.58789,-30.92325,-11.54869,-42.47194
64230,-4.79083,-0.251869,-4.97863,-9.6181,5.74821,7.67021,1.25819,1.11888,3.515,7.2948,-34.16415,-14.09965,-48.2638
64260,-3.4308,0.499702,-4.35353,-8.57091,2.27975,9.29614,3.78697,1.36993,4.25099,1.57162,-33.45283,-18.84251,-52.29534
64290,-4.7092,0.189866,-5.33935,-8.64637,3.10809,2.73002,7.02872,1.16747,3.53229,2.45586,-33.19848,-19.33868,-52.53716
64320,-3.57635,0.0946753,-5.31036,-8.99054,4.17505,6.1831,1.16699,1.14472,2.42175,4.52255,-32.75287,-12.21627,-44.96914
64350,-0.37269,3.38138,-4.28161,-9.46485,4.69591,1.83512,1.49389,1.45059,8.79736,3.52512,-33.5386,-16.26441,-49.80301
64380,-0.457779,2.82053,-5.24486,-9.54457,2.59662,3.73693,1.23001,1.36058,1.9282,3.42025,-31.79025,-13.61506,-45.4053
64410,0.193629,2.50361,-5.60358,-7.94543,4.01526,4.5129,1.44051,1.12242,6.11648,3.09441,-33.41889,-14.3571,-47.77599
64440,-2.02583,0.101159,-5.23713,-7.35931,2.33753,3.14243,1.22786,1.42249,1.73699,2.22828,-30.75762,-14.36308,-45.1207
64470,-2.96112,0.745181,-4.22601,-8.70039,4.19981,1.26453,1.94015,1.11379,3.42066,2.58854,-31.50608,-12.96874,-44.47481
64500,-3.1597,-0.879994,-4.25712,-7.47421,3.78978,2.90238,3.32396,1.46271,2.02175,1.35475,-31.77058,-17.6752,-49.44578
64530,-6.14119,-1.4296,-6.00232,-8.3551,1.62496,3.88844,1.18029,1.12038,3.66956,8.41515,-32.24538,-17.23241,-49.4778
64560,-8.17845,-4.33834,-6.0537,-8.30329,8.99478,1.65514,1.21539,1.11259,1.2231,9.44394,-32.05609,-12.5172,-44.57329
64590,-9.04701,-5.41756,-6.13434,-10.3905,2.65751,1.78348,1.66195,1.30954,8.15867,5.43592,-32.76533,-18.39512,-51.16045
64620,-8.49508,-4.48061,-5.37206,-7.42101,3.68463,1.21748,1.42156,2.9305,4.29079,1.38328,-31.31637,-16.02389,-47.34026
