"","Compound","Che.type","Cell.type","Addition.Type","Time","Compartment_new","Compartment","X..Recovery","Volume..uL.","Used.Volume..uL.","Input.Amount..pmol.","Input.Amount.umol","Estimated.amount..pmol.","Estimated.Concentration.uM","seach","Pred_conc","ratio","abs.dev"
"342","Rifampin","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",25.00341516,75,75,2350,0.00235,587.5802563,7.834403418,"BtoA_24_Lumen",5.48861,-0.154543558428261,0.154543558428261
"343","Rifampin","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",23.38003879,75,75,2350,0.00235,549.4309117,7.325745489,"BtoA_24_Lumen",5.48861,-0.125389453790515,0.125389453790515
"344","Rifampin","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",25.98289154,75,75,2350,0.00235,610.5979511,8.141306014,"BtoA_24_Lumen",5.48861,-0.17123170669109,0.17123170669109
"345","Rifampin","Small Molecules","OAT1","BtoA",24,"Cell","Cell",0.283372152,30,0.025307623,2350,0.00235,6.659245565,263.1320021,"BtoA_24_Cell",622.252,0.373792630993118,0.373792630993118
"346","Rifampin","Small Molecules","OAT1","BtoA",24,"Cell","Cell",0.771194848,30,0.025307623,2350,0.00235,18.12307893,716.1114567,"BtoA_24_Cell",622.252,-0.0610143206741022,0.0610143206741022
"347","Rifampin","Small Molecules","OAT1","BtoA",24,"Cell","Cell",0.978769859,30,0.025307623,2350,0.00235,23.00109169,908.8602075,"BtoA_24_Cell",622.252,-0.164530788021796,0.164530788021796
"348","Rifampin","Small Molecules","OAT1","BtoA",24,"Cell","Cell",0.711074932,30,0.025307623,2350,0.00235,16.71026089,660.2856676,"BtoA_24_Cell",622.252,-0.025765569259281,0.025765569259281
"709","Rifampin","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",104.2670218,75,75,750,0.00075,782.0026636,10.42670218,"AtoB_4_Lumen",9.23629,-0.0526494084883133,0.0526494084883133
"710","Rifampin","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",102.2616691,75,75,750,0.00075,766.9625179,10.22616691,"AtoB_4_Lumen",9.23629,-0.0442153165505907,0.0442153165505907
"711","Rifampin","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",81.44339896,75,75,750,0.00075,610.8254922,8.144339896,"AtoB_4_Lumen",9.23629,0.0546416701656167,0.0546416701656167
"712","Rifampin","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",75.27472658,75,75,750,0.00075,564.5604494,7.527472658,"AtoB_4_Lumen",9.23629,0.0888483736867023,0.0888483736867023
"713","Rifampin","Small Molecules","OAT1","AtoB",4,"Blood","Blood",5.78881936,235,235,750,0.00075,43.4161452,0.184749554,"AtoB_4_Blood",0.2005295,0.0355948722982591,0.0355948722982591
"714","Rifampin","Small Molecules","OAT1","AtoB",4,"Blood","Blood",12.88684735,235,235,750,0.00075,96.65135514,0.411282362,"AtoB_4_Blood",0.2005295,-0.311961814079803,0.311961814079803
"715","Rifampin","Small Molecules","OAT1","AtoB",4,"Blood","Blood",9.473434842,235,235,750,0.00075,71.05076132,0.302343665,"AtoB_4_Blood",0.2005295,-0.178322602329556,0.178322602329556
"716","Rifampin","Small Molecules","OAT1","AtoB",4,"Blood","Blood",8.604082047,235,235,750,0.00075,64.53061535,0.274598363,"AtoB_4_Blood",0.2005295,-0.136519672945348,0.136519672945348
"717","Rifampin","Small Molecules","OAT1","BtoA",4,"Blood","Blood",93.72989586,235,235,2350,0.00235,2202.652553,9.372989586,"BtoA_4_Blood",9.5413,0.00772941676485152,0.00772941676485152
"718","Rifampin","Small Molecules","OAT1","BtoA",4,"Blood","Blood",91.20227319,235,235,2350,0.00235,2143.25342,9.120227319,"BtoA_4_Blood",9.5413,0.0196018881356857,0.0196018881356857
"719","Rifampin","Small Molecules","OAT1","BtoA",4,"Blood","Blood",99.09724234,235,235,2350,0.00235,2328.785195,9.909724234,"BtoA_4_Blood",9.5413,-0.0164540179237153,0.0164540179237153
"720","Rifampin","Small Molecules","OAT1","BtoA",4,"Blood","Blood",108.1528805,235,235,2350,0.00235,2541.592692,10.81528805,"BtoA_4_Blood",9.5413,-0.0544305394904002,0.0544305394904002
"721","Rifampin","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",2.20147477,75,75,2350,0.00235,51.7346571,0.689795428,"BtoA_4_Lumen",1.15812,0.225033250154776,0.225033250154776
"722","Rifampin","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",1.251980661,75,75,2350,0.00235,29.42154553,0.392287274,"BtoA_4_Lumen",1.15812,0.470149342046533,0.470149342046533
"723","Rifampin","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",2.199217255,75,75,2350,0.00235,51.6816055,0.689088073,"BtoA_4_Lumen",1.15812,0.225478828624562,0.225478828624562
"724","Rifampin","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",2.165035423,75,75,2350,0.00235,50.87833244,0.678377766,"BtoA_4_Lumen",1.15812,0.232281956296999,0.232281956296999
"349","Streptomycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",74.18743114,75,75,75000,0.075,55640.57335,741.8743114,"AtoB_24_Lumen",811.6255,0.0390253502357554,0.0390253502357554
"350","Streptomycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",86.1967536,75,75,75000,0.075,64647.5652,861.967536,"AtoB_24_Lumen",811.6255,-0.0261352260153944,0.0261352260153944
"351","Streptomycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",63.95714833,75,75,75000,0.075,47967.86125,639.5714833,"AtoB_24_Lumen",811.6255,0.103466591894932,0.103466591894932
"352","Streptomycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",66.2634106,75,75,75000,0.075,49697.55795,662.634106,"AtoB_24_Lumen",811.6255,0.0880818980229195,0.0880818980229195
"353","Streptomycin","Mycin","OAT1","AtoB",24,"Blood","Blood",23.26362174,235,235,75000,0.075,17447.7163,74.24560128,"AtoB_24_Blood",59.94745,-0.0929000146122382,0.0929000146122382
"354","Streptomycin","Mycin","OAT1","AtoB",24,"Blood","Blood",22.20568818,235,235,75000,0.075,16654.26613,70.86921758,"AtoB_24_Blood",59.94745,-0.0726869238984151,0.0726869238984151
"355","Streptomycin","Mycin","OAT1","AtoB",24,"Blood","Blood",28.05106072,235,235,75000,0.075,21038.29554,89.52466186,"AtoB_24_Blood",59.94745,-0.174171975198409,0.174171975198409
"356","Streptomycin","Mycin","OAT1","AtoB",24,"Blood","Blood",35.78473875,235,235,75000,0.075,26838.55406,114.206613,"AtoB_24_Blood",59.94745,-0.279920537818207,0.279920537818207
"357","Streptomycin","Mycin","OAT1","AtoB",24,"Cell","Cell",0.018396606,30,0.025307623,75000,0.075,13.79745452,545.1896607,"AtoB_24_Cell",753.0875,0.140297828072407,0.140297828072407
"358","Streptomycin","Mycin","OAT1","AtoB",24,"Cell","Cell",0.023701047,30,0.025307623,75000,0.075,17.77578554,702.3885803,"AtoB_24_Cell",753.0875,0.0302679970640643,0.0302679970640643
"359","Streptomycin","Mycin","OAT1","AtoB",24,"Cell","Cell",0.025543451,30,0.025307623,75000,0.075,19.15758827,756.9888372,"AtoB_24_Cell",753.0875,-0.00224403620660839,0.00224403620660839
"360","Streptomycin","Mycin","OAT1","AtoB",24,"Cell","Cell",0.022505841,30,0.025307623,75000,0.075,16.87938105,666.9682453,"AtoB_24_Cell",753.0875,0.0527402816691848,0.0527402816691848
"361","Streptomycin","Mycin","OAT1","BtoA",24,"Blood","Blood",97.9286939,235,235,235000,0.235,230132.4307,979.286939,"BtoA_24_Blood",972.936,-0.0028256890518822,0.0028256890518822
"362","Streptomycin","Mycin","OAT1","BtoA",24,"Blood","Blood",81.89543546,235,235,235000,0.235,192454.2733,818.9543546,"BtoA_24_Blood",972.936,0.0748245766835857,0.0748245766835857
"363","Streptomycin","Mycin","OAT1","BtoA",24,"Blood","Blood",106.1170306,235,235,235000,0.235,249375.0219,1061.170306,"BtoA_24_Blood",972.936,-0.0377008157196349,0.0377008157196349
"364","Streptomycin","Mycin","OAT1","BtoA",24,"Blood","Blood",103.585766,235,235,235000,0.235,243426.5501,1035.85766,"BtoA_24_Blood",972.936,-0.027215808734412,0.027215808734412
"365","Streptomycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",2.273102246,75,75,235000,0.235,5341.790277,71.22387036,"BtoA_24_Lumen",84.5428,0.0744510573925838,0.0744510573925838
"366","Streptomycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",2.674053933,75,75,235000,0.235,6284.026742,83.78702323,"BtoA_24_Lumen",84.5428,0.00389986610885199,0.00389986610885199
"367","Streptomycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",2.575124033,75,75,235000,0.235,6051.541478,80.68721971,"BtoA_24_Lumen",84.5428,0.0202718763011242,0.0202718763011242
"368","Streptomycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",2.938268054,75,75,235000,0.235,6904.929926,92.06573235,"BtoA_24_Lumen",84.5428,-0.0370213848974717,0.0370213848974717
"369","Streptomycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.002778316,30,0.025307623,235000,0.235,6.529043221,257.9872145,"BtoA_24_Cell",271.7095,0.0225066398291065,0.0225066398291065
"370","Streptomycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.003223356,30,0.025307623,235000,0.235,7.574886502,299.3124418,"BtoA_24_Cell",271.7095,-0.042019946665854,0.042019946665854
"371","Streptomycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.003288793,30,0.025307623,235000,0.235,7.728664016,305.3887735,"BtoA_24_Cell",271.7095,-0.0507482444933306,0.0507482444933306
"372","Streptomycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.003235303,30,0.025307623,235000,0.235,7.602962571,300.4218336,"BtoA_24_Cell",271.7095,-0.0436266691971937,0.0436266691971937
"725","Streptomycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",99.95708634,75,75,75000,0.075,74967.81476,999.5708634,"AtoB_4_Lumen",964.8715,-0.0153441097719313,0.0153441097719313
"726","Streptomycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",28.23286251,75,75,75000,0.075,21174.64689,282.3286251,"AtoB_4_Lumen",964.8715,0.533714565379567,0.533714565379567
"727","Streptomycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",137.6535583,75,75,75000,0.075,103240.1687,1376.535583,"AtoB_4_Lumen",964.8715,-0.154317963676656,0.154317963676656
"728","Streptomycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",126.6845661,75,75,75000,0.075,95013.42457,1266.845661,"AtoB_4_Lumen",964.8715,-0.118254229716233,0.118254229716233
"729","Streptomycin","Mycin","OAT1","AtoB",4,"Blood","Blood",2.528549156,235,235,75000,0.075,1896.411867,8.069837733,"AtoB_4_Blood",11.0333,0.13584062489992,0.13584062489992
"730","Streptomycin","Mycin","OAT1","AtoB",4,"Blood","Blood",1.114907828,235,235,75000,0.075,836.1808711,3.558216473,"AtoB_4_Blood",11.0333,0.491473061043316,0.491473061043316
"731","Streptomycin","Mycin","OAT1","AtoB",4,"Blood","Blood",0.786183195,235,235,75000,0.075,589.6373964,2.509095304,"AtoB_4_Blood",11.0333,0.64318826937213,0.64318826937213
"732","Streptomycin","Mycin","OAT1","AtoB",4,"Blood","Blood",3.042286557,235,235,75000,0.075,2281.714917,9.709425181,"AtoB_4_Blood",11.0333,0.0555119074910508,0.0555119074910508
"733","Streptomycin","Mycin","OAT1","BtoA",4,"Blood","Blood",217.5040869,235,235,235000,0.235,511134.6041,2175.040869,"BtoA_4_Blood",994.923,-0.339677951030539,0.339677951030539
"734","Streptomycin","Mycin","OAT1","BtoA",4,"Blood","Blood",23.57628067,235,235,235000,0.235,55404.25958,235.7628067,"BtoA_4_Blood",994.923,0.62531417768162,0.62531417768162
"735","Streptomycin","Mycin","OAT1","BtoA",4,"Blood","Blood",80.85062811,235,235,235000,0.235,189998.976,808.5062811,"BtoA_4_Blood",994.923,0.0901060725366988,0.0901060725366988
"736","Streptomycin","Mycin","OAT1","BtoA",4,"Blood","Blood",76.05828777,235,235,235000,0.235,178736.9763,760.5828777,"BtoA_4_Blood",994.923,0.116642926411551,0.116642926411551
"737","Streptomycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",0.595244003,75,75,235000,0.235,1398.823408,18.65097877,"BtoA_4_Lumen",15.70025,-0.0747950598688154,0.0747950598688154
"738","Streptomycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",0.426159639,75,75,235000,0.235,1001.475151,13.35300201,"BtoA_4_Lumen",15.70025,0.0703276534957549,0.0703276534957549
"739","Streptomycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",0.62133955,75,75,235000,0.235,1460.147942,19.46863922,"BtoA_4_Lumen",15.70025,-0.0934290292624894,0.0934290292624894
"740","Streptomycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",0.367973405,75,75,235000,0.235,864.7375014,11.52983335,"BtoA_4_Lumen",15.70025,0.134083537740489,0.134083537740489
"469","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",70.99291952,75,75,750,0.00075,532.4468964,7.099291952,"AtoB_24_Lumen",7.819425,0.0419597819563898,0.0419597819563898
"470","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",66.7154123,75,75,750,0.00075,500.3655923,6.67154123,"AtoB_24_Lumen",7.819425,0.0689486441670965,0.0689486441670965
"471","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",85.87561507,75,75,750,0.00075,644.067113,8.587561507,"AtoB_24_Lumen",7.819425,-0.0406950421737207,0.0406950421737207
"472","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Lumen","Lumen",87.45757159,75,75,750,0.00075,655.9317869,8.745757159,"AtoB_24_Lumen",7.819425,-0.0486225957745108,0.0486225957745108
"473","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Blood","Blood",20.86349483,235,235,750,0.00075,156.4762113,0.665856218,"AtoB_24_Blood",0.6534655,-0.00815779594227909,0.00815779594227909
"474","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Blood","Blood",21.3339386,235,235,750,0.00075,160.0045395,0.680870381,"AtoB_24_Blood",0.6534655,-0.017841778300534,0.017841778300534
"475","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Blood","Blood",21.46757349,235,235,750,0.00075,161.0068011,0.685135324,"AtoB_24_Blood",0.6534655,-0.0205536955676704,0.0205536955676704
"476","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Blood","Blood",21.52507458,235,235,750,0.00075,161.4380593,0.686970465,"AtoB_24_Blood",0.6534655,-0.0217154020358246,0.0217154020358246
"477","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Cell","Cell",1.032132551,30,0.025307623,750,0.00075,7.740994135,305.8759832,"AtoB_24_Cell",241.152,-0.103254510242526,0.103254510242526
"478","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Cell","Cell",1.046315484,30,0.025307623,750,0.00075,7.847366132,310.0791435,"AtoB_24_Cell",241.152,-0.109181687660238,0.109181687660238
"479","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Cell","Cell",0.750629289,30,0.025307623,750,0.00075,5.629719669,222.4515364,"AtoB_24_Cell",241.152,0.0350554584803726,0.0350554584803726
"480","Tenofovir_TFV","Small Molecules","OAT1","AtoB",24,"Cell","Cell",0.939322704,30,0.025307623,750,0.00075,7.044920281,278.3714701,"AtoB_24_Cell",241.152,-0.0623338548846102,0.0623338548846102
"481","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Blood","Blood",85.81346939,235,235,2350,0.00235,2016.616531,8.581346939,"BtoA_24_Blood",9.25644,0.0328885297870537,0.0328885297870537
"482","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Blood","Blood",98.51336599,235,235,2350,0.00235,2315.064101,9.851336599,"BtoA_24_Blood",9.25644,-0.0270511678387985,0.0270511678387985
"483","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Blood","Blood",94.6674959,235,235,2350,0.00235,2224.686154,9.46674959,"BtoA_24_Blood",9.25644,-0.00975689912247509,0.00975689912247509
"484","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Blood","Blood",96.09845842,235,235,2350,0.00235,2258.313773,9.609845842,"BtoA_24_Blood",9.25644,-0.0162724305207555,0.0162724305207555
"485","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",5.102333012,75,75,2350,0.00235,119.9048258,1.59873101,"BtoA_24_Lumen",1.863225,0.0664899038602356,0.0664899038602356
"486","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",4.816574795,75,75,2350,0.00235,113.1895077,1.509193436,"BtoA_24_Lumen",1.863225,0.0915203951161757,0.0915203951161757
"487","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",4.830368041,75,75,2350,0.00235,113.513649,1.51351532,"BtoA_24_Lumen",1.863225,0.0902784814531684,0.0902784814531684
"488","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Lumen","Lumen",5.928306852,75,75,2350,0.00235,139.315211,1.857536147,"BtoA_24_Lumen",1.863225,0.00132802902085959,0.00132802902085959
"489","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Cell","Cell",1.015224996,30,0.025307623,2350,0.00235,23.8577874,942.711498,"BtoA_24_Cell",995.9645,0.0238650546888719,0.0238650546888719
"490","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Cell","Cell",1.157229272,30,0.025307623,2350,0.00235,27.1948879,1074.572972,"BtoA_24_Cell",995.9645,-0.0329920540813452,0.0329920540813452
"491","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Cell","Cell",0.982000545,30,0.025307623,2350,0.00235,23.0770128,911.860138,"BtoA_24_Cell",995.9645,0.0383156278522818,0.0383156278522818
"492","Tenofovir_TFV","Small Molecules","OAT1","BtoA",24,"Cell","Cell",1.075172787,30,0.025307623,2350,0.00235,25.2665605,998.3774566,"BtoA_24_Cell",995.9645,-0.00105090728731597,0.00105090728731597
"805","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",106.7950214,75,75,750,0.00075,800.9626605,10.67950214,"AtoB_4_Lumen",9.5517,-0.0484703334345112,0.0484703334345112
"806","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",91.28164227,75,75,750,0.00075,684.612317,9.128164227,"AtoB_4_Lumen",9.5517,0.0196972286920087,0.0196972286920087
"807","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",98.95795881,75,75,750,0.00075,742.184691,9.895795881,"AtoB_4_Lumen",9.5517,-0.0153700549215615,0.0153700549215615
"808","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Lumen","Lumen",89.23825878,75,75,750,0.00075,669.2869408,8.923825878,"AtoB_4_Lumen",9.5517,0.0295295859435457,0.0295295859435457
"809","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Blood","Blood",3.693312967,235,235,750,0.00075,27.69984725,0.11787169,"AtoB_4_Blood",0.1180305,0.000584736556199129,0.000584736556199129
"810","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Blood","Blood",3.046622405,235,235,750,0.00075,22.84966804,0.09723263,"AtoB_4_Blood",0.1180305,0.0841822139440332,0.0841822139440332
"811","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Blood","Blood",2.68762181,235,235,750,0.00075,20.15716357,0.085775164,"AtoB_4_Blood",0.1180305,0.138632689794046,0.138632689794046
"812","Tenofovir_TFV","Small Molecules","OAT1","AtoB",4,"Blood","Blood",4.299561567,235,235,750,0.00075,32.24671175,0.13722005,"AtoB_4_Blood",0.1180305,-0.0654233263544805,0.0654233263544805
"813","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Blood","Blood",92.91930229,235,235,2350,0.00235,2183.603604,9.291930229,"BtoA_4_Blood",9.773695,0.0219528420963405,0.0219528420963405
"814","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Blood","Blood",105.3276685,235,235,2350,0.00235,2475.20021,10.53276685,"BtoA_4_Blood",9.773695,-0.0324836886680815,0.0324836886680815
"815","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Blood","Blood",92.69966356,235,235,2350,0.00235,2178.442094,9.269966356,"BtoA_4_Blood",9.773695,0.0229806242794105,0.0229806242794105
"816","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Blood","Blood",104.1620101,235,235,2350,0.00235,2447.807236,10.41620101,"BtoA_4_Blood",9.773695,-0.027650570025024,0.027650570025024
"817","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",1.30157813,75,75,2350,0.00235,30.58708605,0.407827814,"BtoA_4_Lumen",0.340523,-0.078330390626376,0.078330390626376
"818","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",1.338275413,75,75,2350,0.00235,31.44947221,0.419326296,"BtoA_4_Lumen",0.340523,-0.0904056470523565,0.0904056470523565
"819","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",1.005709568,75,75,2350,0.00235,23.63417484,0.315122331,"BtoA_4_Lumen",0.340523,0.0336672705173032,0.0336672705173032
"820","Tenofovir_TFV","Small Molecules","OAT1","BtoA",4,"Lumen","Lumen",1.24579245,75,75,2350,0.00235,29.27612258,0.390348301,"BtoA_4_Lumen",0.340523,-0.0593058425662101,0.0593058425662101
"373","Tobramycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",16.46228546,75,75,75000,0.075,12346.71409,164.6228546,"AtoB_24_Lumen",210.549,0.10686305489584,0.10686305489584
"374","Tobramycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",19.65343068,75,75,75000,0.075,14740.07301,196.5343068,"AtoB_24_Lumen",210.549,0.0299148118161636,0.0299148118161636
"375","Tobramycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",26.47364732,75,75,75000,0.075,19855.23549,264.7364732,"AtoB_24_Lumen",210.549,-0.0994605958377355,0.0994605958377355
"376","Tobramycin","Mycin","OAT1","AtoB",24,"Lumen","Lumen",30.68188728,75,75,75000,0.075,23011.41546,306.8188728,"AtoB_24_Lumen",210.549,-0.163528886992848,0.163528886992848
"377","Tobramycin","Mycin","OAT1","AtoB",24,"Blood","Blood",74.54381647,235,235,75000,0.075,55907.86235,237.9057973,"AtoB_24_Blood",249.3955,0.0204835878893002,0.0204835878893002
"378","Tobramycin","Mycin","OAT1","AtoB",24,"Blood","Blood",86.95057733,235,235,75000,0.075,65212.933,277.5018425,"AtoB_24_Blood",249.3955,-0.0463772580434831,0.0463772580434831
"379","Tobramycin","Mycin","OAT1","AtoB",24,"Blood","Blood",68.5777966,235,235,75000,0.075,51433.34745,218.8653083,"AtoB_24_Blood",249.3955,0.0567116846897642,0.0567116846897642
"380","Tobramycin","Mycin","OAT1","AtoB",24,"Blood","Blood",73.50433582,235,235,75000,0.075,55128.25186,234.5883058,"AtoB_24_Blood",249.3955,0.0265822541752466,0.0265822541752466
"381","Tobramycin","Mycin","OAT1","AtoB",24,"Cell","Cell",0.615978243,30,0.025307623,75000,0.075,461.9836822,18254.72421,"AtoB_24_Cell",18718.55,0.0108969277657214,0.0108969277657214
"382","Tobramycin","Mycin","OAT1","AtoB",24,"Cell","Cell",0.427756545,30,0.025307623,75000,0.075,320.8174088,12676.71033,"AtoB_24_Cell",18718.55,0.16926563726928,0.16926563726928
"383","Tobramycin","Mycin","OAT1","AtoB",24,"Cell","Cell",0.163361071,30,0.025307623,75000,0.075,122.5208034,4841.260765,"AtoB_24_Cell",18718.55,0.587313728146501,0.587313728146501
"384","Tobramycin","Mycin","OAT1","AtoB",24,"Cell","Cell",1.945127199,30,0.025307623,75000,0.075,1458.8454,57644.50446,"AtoB_24_Cell",18718.55,-0.488485706294504,0.488485706294504
"385","Tobramycin","Mycin","OAT1","BtoA",24,"Blood","Blood",84.66679905,235,235,235000,0.235,198966.9778,846.6679905,"BtoA_24_Blood",832.5955,-0.00727908166644539,0.00727908166644539
"386","Tobramycin","Mycin","OAT1","BtoA",24,"Blood","Blood",83.81679489,235,235,235000,0.235,196969.468,838.1679489,"BtoA_24_Blood",832.5955,-0.00289699033493733,0.00289699033493733
"387","Tobramycin","Mycin","OAT1","BtoA",24,"Blood","Blood",83.79785542,235,235,235000,0.235,196924.9602,837.9785542,"BtoA_24_Blood",832.5955,-0.00279884488845075,0.00279884488845075
"388","Tobramycin","Mycin","OAT1","BtoA",24,"Blood","Blood",120.982172,235,235,235000,0.235,284308.1042,1209.82172,"BtoA_24_Blood",832.5955,-0.162287317866893,0.162287317866893
"389","Tobramycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",7.811120374,75,75,235000,0.235,18356.13288,244.7484384,"BtoA_24_Lumen",502.5055,0.312420890039485,0.312420890039485
"390","Tobramycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",9.89422634,75,75,235000,0.235,23251.4319,310.019092,"BtoA_24_Lumen",502.5055,0.209752379591495,0.209752379591495
"391","Tobramycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",5.191146939,75,75,235000,0.235,12199.19531,162.6559374,"BtoA_24_Lumen",502.5055,0.489870898659016,0.489870898659016
"392","Tobramycin","Mycin","OAT1","BtoA",24,"Lumen","Lumen",2.141298936,75,75,235000,0.235,5032.052499,67.09403332,"BtoA_24_Lumen",502.5055,0.87445691950982,0.87445691950982
"393","Tobramycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.756243561,30,0.025307623,235000,0.235,1777.172368,70222.80805,"BtoA_24_Cell",49450.25,-0.152309700370866,0.152309700370866
"394","Tobramycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.120648193,30,0.025307623,235000,0.235,283.5232543,11203.07711,"BtoA_24_Cell",49450.25,0.644831166350662,0.644831166350662
"395","Tobramycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.195773447,30,0.025307623,235000,0.235,460.0676009,18179.01258,"BtoA_24_Cell",49450.25,0.434598201373534,0.434598201373534
"396","Tobramycin","Mycin","OAT1","BtoA",24,"Cell","Cell",0.625920849,30,0.025307623,235000,0.235,1470.913995,58121.38034,"BtoA_24_Cell",49450.25,-0.0701674283707998,0.0701674283707998
"741","Tobramycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",51.23886503,75,75,75000,0.075,38429.14877,512.3886503,"AtoB_4_Lumen",627.752,0.0881886037275871,0.0881886037275871
"742","Tobramycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",72.21941938,75,75,75000,0.075,54164.56454,722.1941938,"AtoB_4_Lumen",627.752,-0.0608658874853073,0.0608658874853073
"743","Tobramycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",64.79787183,75,75,75000,0.075,48598.40387,647.9787183,"AtoB_4_Lumen",627.752,-0.0137726374436807,0.0137726374436807
"744","Tobramycin","Mycin","OAT1","AtoB",4,"Lumen","Lumen",67.1556704,75,75,75000,0.075,50366.7528,671.556704,"AtoB_4_Lumen",627.752,-0.0292945838881828,0.0292945838881828
"745","Tobramycin","Mycin","OAT1","AtoB",4,"Blood","Blood",30.12819433,235,235,75000,0.075,22596.14575,96.1538117,"AtoB_4_Blood",114.006,0.0739612032544955,0.0739612032544955
"746","Tobramycin","Mycin","OAT1","AtoB",4,"Blood","Blood",26.6034819,235,235,75000,0.075,19952.61142,84.90472946,"AtoB_4_Blood",114.006,0.127995825855374,0.127995825855374
