"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64350,-4.2852,0.828903,-4.56111,-9.54768,1.71713,1.60756,1.84378,1.10347,2.03276,4.23209,-30.74249,-24.88412,-55.62661
64380,-4.62805,0.992834,-4.64808,-9.41775,1.20174,1.67319,1.14477,1.40161,2.37514,1.75403,-29.46234,-22.86344,-52.32577
64410,-6.65718,-2.50225,-4.85122,-9.14373,1.94197,7.67132,1.10685,1.61125,2.61147,2.3927,-31.78625,-25.03934,-56.82559
64440,-7.8914,-2.84488,-4.66788,-8.89651,1.78279,1.61451,1.94444,1.1622,1.95603,1.57588,-29.66394,-23.55539,-53.21932
64470,-7.74137,-2.76486,-4.80728,-8.75181,2.83189,5.58404,1.58966,1.17852,5.32962,2.20755,-32.51658,-26.17911,-58.69569
64500,-8.59206,-3.51578,-3.25703,-7.42962,3.24381,8.35897,1.32592,2.09188,1.72629,2.69757,-32.52993,-27.69249,-60.22242
64530,-6.37253,-1.52418,-4.33314,-9.16723,4.27211,1.7297,1.22789,1.23318,1.52982,1.85958,-30.18107,-24.22643,-54.4075
64560,-7.67501,-3.0833,-4.70237,-8.90683,2.13987,7.79092,1.26429,1.14292,1.28414,3.74221,-31.40833,-23.50033,-54.90866
64590,-6.86546,-2.71711,-3.90022,-6.72935,2.13207,3.79787,1.27776,1.55138,5.6678,3.18085,-32.33417,-27.36597,-59.70014
64620,-9.51798,-5.58957,-3.65541,-9.82889,1.51442,2.61215,1.52474,1.43701,1.92451,5.12727,-31.11913,-30.2502,-61.36933
64650,-7.29093,-2.1129,-3.81388,-8.19051,3.59247,1.65338,2.07989,1.20559,3.85232,4.50689,-32.25077,-27.57819,-59.82896
64680,-9.12636,-3.45568,-4.00804,-9.00101,1.56015,4.60696,1.12772,1.15311,1.6567,2.86576,-30.47038,-22.94438,-53.41475
64710,-8.74213,-3.59071,-3.89252,-7.66019,1.69223,1.15649,1.37468,1.35486,5.49559,1.58732,-30.11592,-24.49643,-54.61235
64740,-8.80778,-3.60775,-4.19199,-9.81112,2.53791,3.8029,1.44718,1.5178,5.56916,2.07335,-32.18066,-28.13639,-60.31705
64770,-8.25032,-3.67381,-3.94176,-9.02463,1.5296,1.15847,1.56542,1.26574,6.30844,1.39619,-30.09383,-28.56737,-58.6612
64800,-10.2993,-4.31198,-1.50959,-6.32299,9.76221,3.28477,1.17488,1.27648,1.78701,9.73582,-33.47541,-27.34506,-60.82047
64830,-9.07642,-3.99856,-2.73948,-7.6196,2.95712,3.27598,2.04341,1.12159,8.19012,2.06068,-32.60923,-26.51779,-59.12702
64860,-9.47241,-3.70092,-3.88408,-7.54637,6.21097,1.43684,1.5046,1.12287,7.13073,4.46,-32.83832,-26.37021,-59.20853
64890,-9.47225,-3.58056,-4.0749,-7.83612,9.8638,2.21981,1.42096,1.17203,1.12436,9.05575,-32.58301,-26.24655,-58.82956
64920,-8.71493,-4.43331,-4.11081,-8.5684,1.31055,1.20056,1.25403,5.35215,1.25215,3.83917,-30.56849,-28.71176,-59.28024
64950,-8.82494,-3.95866,-3.91936,-8.0279,2.99063,3.38875,1.1056,7.04339,2.22378,1.81179,-32.41298,-26.63274,-59.04573
64980,-7.88476,-3.46443,-4.57796,-8.64293,9.1268,1.57122,1.12539,8.83351,2.32478,3.43294,-33.68289,-28.91901,-62.6019
65010,-8.21453,-3.43986,-3.52139,-7.4563,1.31288,1.68132,1.18966,8.28298,2.10932,2.06803,-31.21478,-25.6265,-56.84128
65040,-8.00569,-3.05681,-3.79575,-8.03542,1.26466,1.48841,1.1303,7.17196,1.62133,8.66299,-32.03525,-26.12201,-58.15725
65070,-8.28956,-3.62525,-3.63188,-7.5873,2.93733,1.44993,1.21675,4.42682,1.23765,2.93482,-31.07876,-26.28909,-57.36785
65100,-8.55466,-4.72671,-4.18165,-8.30092,3.71419,1.75847,1.21833,8.50525,3.67325,2.78486,-33.16952,-29.9183,-63.08782
65130,-6.08224,-1.93442,-5.32799,-7.63672,2.59781,9.39651,1.84987,7.0537,2.68182,3.56036,-34.69327,-33.26354,-67.95681
65160,-7.2598,-2.24788,-4.92411,-9.5645,2.18034,5.80281,1.27113,1.56461,1.76132,1.29237,-30.7377,-27.57215,-58.30984
65190,-7.97939,-2.46884,-3.95183,-8.6467,1.48265,1.61638,1.83557,1.18688,5.76052,5.60646,-31.81662,-25.64693,-57.46355
65220,-9.90365,-3.51893,-1.63795,-6.76205,1.47374,3.19964,3.35122,1.20269,2.59224,7.79508,-32.6987,-28.96348,-61.66218
65250,-9.30085,-3.52882,-1.28256,-5.93453,6.06199,2.21707,1.4009,1.11288,5.3601,5.62025,-33.2012,-26.98199,-60.18319
