"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63810,-13.939,-1.46126,5.20906,-6.23098,7.8422,1.12959,8.75822,8.73597,1.1796,5.89849,-35.87859,-24.55087,-60.42946
63840,-11.6316,0.0704899,2.99371,-10.2256,4.5041,1.73514,8.25941,5.91779,2.07262,6.02491,-35.71527,-27.54458,-63.25985
63870,-10.9351,0.566476,1.87759,-11.0009,8.25056,1.55792,6.04012,7.13219,4.12291,4.2881,-36.38129,-28.29883,-64.68012
63900,-8.34063,2.46311,0.290853,-12.1014,4.3299,1.36844,5.38827,8.63977,1.20397,2.84991,-34.0549,-28.27876,-62.33366
63930,-9.43313,0.165899,4.90423,-7.14929,5.23697,2.12781,7.09023,7.6333,1.98642,3.27502,-35.58002,-30.39921,-65.97923
63960,-7.75949,4.32897,0.765261,-9.90214,8.35992,5.28743,8.74187,3.86148,1.29274,7.01444,-36.81358,-29.29114,-66.10472
63990,-9.18798,3.76313,2.23006,-11.7245,3.94948,3.51572,9.36045,8.55853,1.44876,8.14506,-36.89996,-29.80333,-66.70329
64020,-12.0427,0.0129239,-1.1913,-12.9172,8.171,2.73997,4.75782,6.11316,1.14632,7.32518,-35.71223,-24.75113,-60.46336
64050,-7.1213,3.92445,-0.766818,-12.7019,4.90432,1.38244,5.17325,7.88205,3.21701,5.17497,-35.71198,-26.28526,-61.99724
64080,-10.0501,1.57018,-1.80081,-15.2612,9.0977,1.14597,3.312,4.75669,1.20086,6.69697,-34.42201,-23.48418,-57.90618
64110,-9.16415,3.49271,-1.14218,-13.6382,5.16535,1.13513,4.41199,6.39967,1.34166,6.52965,-34.56902,-23.88759,-58.45661
64140,-7.57604,3.33316,-2.10127,-14.408,6.65809,2.78565,2.12789,4.97248,3.32849,5.22633,-35.39819,-28.2904,-63.68859
64170,-8.15708,2.03925,-1.75027,-15.1385,8.38309,1.26559,1.24016,8.77668,8.73562,8.88698,-36.33078,-22.8385,-59.16928
64200,-7.88566,5.09617,-0.767539,-10.9971,9.71032,1.23668,7.04415,5.32304,1.26398,7.16369,-35.63157,-27.48884,-63.12041
64230,-8.6413,2.76652,-1.94142,-14.6732,6.02171,2.14012,6.48226,5.01669,1.11753,8.75448,-35.5696,-25.36992,-60.93952
64260,-11.1894,-0.596925,-1.84681,-15.3428,6.86296,1.28579,1.1377,7.71241,5.38933,6.78514,-35.09886,-23.6376,-58.73646
64290,-14.5114,-1.17041,-2.18327,-15.6787,5.92949,2.54844,2.08453,6.92833,1.1322,4.62621,-34.32409,-28.96086,-63.28495
64320,-10.1953,1.1185,-1.26781,-14.885,4.63706,1.5293,3.6677,8.07329,3.87557,7.06936,-35.86725,-25.61307,-61.48032
64350,-7.23031,3.1052,-1.54588,-15.3866,6.68206,1.23203,1.89215,7.24551,2.0055,5.49791,-34.45062,-25.26499,-59.71562
64380,-7.79098,2.15883,-1.36631,-13.5179,3.00765,3.67274,6.99051,8.47068,1.72035,7.1807,-36.15682,-28.3061,-64.46292
64410,-8.65015,2.58332,-0.707611,-12.8986,4.85063,2.08897,8.2186,9.02053,4.81716,7.18949,-37.36409,-26.92313,-64.28722
64440,-8.61123,3.1622,3.32039,-9.43274,5.15731,2.4014,6.04129,9.41171,1.92604,3.10201,-35.72265,-29.19207,-64.91472
64470,-9.47121,1.94646,3.43671,-7.98985,9.34593,3.91242,4.5505,8.65956,1.18822,4.25423,-36.18791,-27.31646,-63.50437
64500,-8.62523,1.53448,7.0599,-4.00976,3.31765,3.14512,6.16237,5.01888,8.83204,5.09519,-37.19701,-31.54832,-68.74533
64530,-14.3553,-1.04671,8.44127,-3.96268,5.90332,4.04338,5.76261,3.02396,6.24294,8.8795,-37.87193,-29.35698,-67.22891
64560,-12.994,0.0563779,6.61822,-5.68307,9.27633,1.40401,6.32857,7.04473,3.88848,9.18708,-37.52439,-26.36017,-63.88456
64590,-11.3221,0.770691,5.60462,-7.77008,6.28369,1.34981,7.18937,8.23325,5.03203,4.91242,-36.88154,-28.15138,-65.03291
64620,-11.8445,0.752982,2.39394,-9.78675,6.42859,3.29505,2.91719,7.91856,2.34568,5.13181,-35.91795,-29.7469,-65.66484
64650,-5.96452,5.63035,-1.72695,-16.7879,4.04672,7.8678,9.6859,9.72604,1.48362,7.79241,-38.0856,-28.55635,-66.64194
64680,-3.36323,9.71151,3.48913,-9.26098,8.4437,3.30348,5.1937,6.16872,1.56706,4.57026,-36.84798,-29.07853,-65.92651
64710,-5.04118,8.1105,-1.45698,-14.2979,8.98059,1.13996,9.74641,7.89285,2.93141,8.07285,-37.58091,-25.63379,-63.2147
64740,-3.99112,8.6884,-1.41044,-14.4532,3.44586,1.28257,1.62931,9.16473,1.49586,6.09539,-34.24416,-23.97659,-58.22074
64770,-8.53503,3.68848,-1.35647,-16.1809,9.07596,1.28113,2.14175,7.65788,7.10503,8.3967,-36.77948,-27.03768,-63.81716
64800,-10.2578,1.82865,-0.373108,-14.5966,4.73926,1.19258,9.00308,3.1191,1.65087,7.95133,-34.92203,-29.58142,-64.50345
64830,-11.1076,0.553343,-1.85637,-16.2093,8.84712,7.74009,2.64579,5.67727,1.13605,6.63489,-36.22094,-26.10999,-62.33093
64860,-10.6662,2.57834,-2.22178,-15.3445,7.57395,2.66211,4.26812,6.68506,2.16179,6.65582,-36.33132,-28.20105,-64.53237
64890,-11.8381,0.458599,0.97201,-8.77701,6.14919,4.03738,4.35793,4.42632,1.1363,6.3394,-35.25578,-30.98036,-66.23614
64920,-12.0721,-0.752508,-0.665041,-14.3536,2.58737,1.11956,6.76674,5.42522,1.15244,9.2544,-34.19925,-26.48781,-60.68707
64950,-8.05354,2.86385,-0.248373,-11.4707,2.98823,6.32559,3.8795,9.80559,1.96549,7.51208,-36.44711,-28.7326,-65.17971
64980,-13.2226,0.180814,-2.15326,-15.7384,9.19897,2.12239,2.62203,5.02756,1.45563,6.42849,-35.07205,-26.05232,-61.12437
65010,-11.0757,0.0865018,-1.21118,-14.9828,6.70352,1.45493,4.01302,6.47975,2.79402,7.79116,-35.80069,-25.71239,-61.51308
65040,-11.8781,1.0608,-1.37616,-13.1682,6.25666,1.11379,7.8357,7.10607,2.6959,9.32792,-36.34773,-25.64209,-61.98982
65070,-11.5878,0.320749,0.517664,-11.6534,4.59355,2.99304,6.29143,7.48091,1.71074,6.54982,-36.02746,-26.98334,-63.0108
65100,-13.8419,-0.761786,0.124317,-10.7652,5.37778,2.52232,4.55817,3.87274,1.32055,6.95769,-34.82872,-27.25213,-62.08084
65130,-9.8705,1.44206,2.95985,-9.271,8.09779,4.27782,6.75879,9.5435,4.42699,6.52201,-38.32506,-28.09593,-66.42099
65160,-7.00778,2.90713,-1.46336,-16.4138,7.64974,1.46026,4.48336,9.54735,1.32668,9.61285,-36.09776,-27.64567,-63.74343
65190,-8.078,2.80637,-1.80926,-15.1149,9.93583,1.12512,1.74272,9.01128,1.57939,7.63296,-34.93669,-22.27288,-57.20957
65220,-9.92829,1.83006,-1.70723,-15.1085,8.03483,1.41557,1.1017,9.3726,1.23751,6.85286,-34.14781,-18.22779,-52.3756
