"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63660,7.58154,12.0578,-4.25412,-11.0975,3.90808,2.58159,1.23862,1.13133,1.96899,2.65071,-33.10871,-13.9551,-47.06381
63690,6.93359,12.801,-4.20481,-11.6711,1.85095,1.42476,1.26111,1.14905,9.91306,2.08407,-33.23587,-14.6434,-47.87927
63720,8.55826,14.2794,-4.60005,-12.0233,5.74681,3.04525,1.19587,1.22548,9.65698,2.61533,-35.7539,-15.09843,-50.85234
63750,7.67584,13.8563,-5.27494,-12.725,1.53107,4.80384,1.3272,1.11076,7.59242,1.51627,-33.95922,-14.5762,-48.53542
63780,6.74867,10.7362,-5.71243,-10.334,4.59068,6.99808,1.414,1.19478,1.19699,1.96961,-33.34515,-15.45603,-48.80119
63810,7.89848,13.4025,-5.14862,-11.0107,2.88241,8.05327,2.24557,4.23659,3.1418,3.80839,-36.90358,-22.13194,-59.03552
63840,8.07092,12.14,-3.57058,-10.0328,1.93193,2.17898,2.95199,1.27683,5.03344,1.68157,-33.75983,-22.489,-56.24883
63870,8.72945,13.4041,-4.47248,-12.4621,4.34277,2.234,1.17658,1.26615,8.00485,2.86408,-34.98659,-17.68203,-52.66862
63900,5.98856,12.4629,-4.48479,-13.0797,1.92843,3.08562,1.16037,1.67583,7.03325,3.84224,-34.5198,-16.8486,-51.3684
63930,7.26294,12.9261,-4.33434,-10.9766,2.17376,4.36449,1.33707,4.55902,6.76469,3.2143,-36.03169,-20.42128,-56.45296
63960,3.24192,8.27677,-4.8854,-11.1252,2.07532,5.09469,2.61654,5.04321,2.14703,2.74412,-34.61859,-21.04846,-55.66706
63990,0.785098,5.27899,-4.72855,-11.3465,1.94381,3.06065,1.10408,1.13912,1.64313,4.61426,-31.47996,-12.38911,-43.86908
64020,0.931782,5.18399,-4.39217,-10.3307,2.3384,4.70729,1.16952,1.20589,4.15196,1.59326,-32.04915,-14.16946,-46.21861
64050,-0.684517,3.47441,-5.06321,-11.0819,1.59548,2.57344,1.20911,1.42167,1.55431,1.79751,-30.17878,-16.36779,-46.54658
64080,1.25085,4.79804,-5.26938,-9.93965,1.77241,6.02054,1.32269,1.63272,6.56548,1.4758,-32.78719,-17.86949,-50.65668
64110,0.601774,5.92839,-4.67026,-9.27386,1.79099,3.62447,1.34975,1.29358,3.35332,6.43925,-32.94038,-17.89398,-50.83436
64140,-0.162532,3.56895,-5.14953,-10.3609,1.58344,3.92275,1.17823,1.35677,1.48393,2.33192,-30.74515,-15.57529,-46.32044
64170,-2.29763,3.41136,-5.10332,-12.009,1.63332,1.63073,1.10409,1.26315,1.66246,1.61024,-29.45521,-16.92537,-46.38057
64200,-2.94231,1.27208,-4.02189,-11.9669,2.60996,7.78805,3.7471,1.36306,3.48934,3.20657,-34.06318,-22.20735,-56.27052
64230,-4.59686,0.545007,-4.87772,-10.9517,1.79953,1.80778,1.13196,1.11233,2.01523,1.90256,-29.6268,-12.1676,-41.7944
64260,-6.18653,-1.25379,-4.46235,-11.1286,1.77407,3.48773,1.26783,1.1427,4.4769,3.43657,-31.70489,-14.22782,-45.93271
64290,-9.49139,-5.27185,-3.06931,-9.63023,2.05407,2.35121,1.43213,1.40507,1.1308,6.3047,-30.92298,-19.00702,-49.93001
64320,-8.68458,-4.85035,-2.74952,-6.99225,1.61644,3.35193,1.14766,1.13626,2.57267,5.37202,-31.24046,-13.94347,-45.18393
64350,-8.02537,-4.05306,-4.93248,-9.68367,1.56027,6.99596,1.60766,1.22112,2.24043,1.5536,-30.95717,-14.50066,-45.45782
64380,-7.54699,-5.34669,-3.76474,-6.46667,2.72828,8.45064,1.17846,1.1737,2.92594,6.09566,-32.95815,-18.85746,-51.8156
64410,-9.12904,-5.06482,-1.45847,-5.3238,1.9189,2.58535,1.187,1.38527,3.71871,5.9836,-31.92019,-16.76658,-48.68677
64440,-10.1151,-5.05285,0.305136,-5.16416,1.54677,4.84807,1.18427,1.66949,1.18757,5.57061,-31.41126,-16.19064,-47.6019
64470,-12.4527,-5.70397,2.64045,-3.48304,5.77571,6.15556,1.30607,1.19779,3.49839,2.47871,-33.2541,-17.21749,-50.47159
64500,-11.8155,-6.20319,3.65986,-2.62495,2.386,7.19703,1.24308,1.28834,1.82726,1.70808,-31.60155,-15.1838,-46.78535
64530,-9.13035,-4.18433,3.30925,-1.21654,2.92469,9.13594,1.27422,1.12068,2.27123,4.81948,-33.16317,-16.20332,-49.36649
64560,-10.1901,-4.83188,4.3946,-0.997958,1.61434,5.87801,1.23337,1.27154,1.15848,6.19461,-31.90738,-13.97411,-45.88149
64590,-12.1128,-5.9945,5.66058,-1.19314,2.32563,7.06656,1.19434,1.72957,1.12532,3.07997,-32.15817,-16.25595,-48.41412
64620,-10.4289,-5.28802,4.16333,-1.46012,3.61737,2.09504,1.21153,1.14104,1.47902,2.13747,-30.69707,-15.01235,-45.70942
64650,-8.52404,-6.32476,3.38652,-0.620832,4.33796,1.90698,1.60795,1.15122,4.71055,5.13561,-33.04064,-17.47786,-50.5185
64680,-11.8082,-6.23677,3.42036,-2.16987,5.03986,6.03891,1.37494,1.20909,9.48285,2.57018,-34.26263,-17.57457,-51.8372
64710,-11.452,-6.15044,0.834238,-4.83939,2.08393,6.25977,1.7737,1.16889,7.87718,3.66656,-33.54899,-17.50882,-51.05781
64740,-10.2255,-5.516,0.844173,-5.12218,2.47439,6.5044,1.64056,1.26812,2.26653,1.81729,-31.78013,-17.03686,-48.81699
64770,-10.7508,-6.39735,-0.658276,-5.35096,3.37698,2.42341,1.36483,1.46473,6.18411,7.88567,-33.461,-19.6049,-53.0659
64800,-9.37354,-4.91852,-4.65981,-10.3946,1.54827,2.97467,1.98576,1.12957,2.14164,6.10831,-31.57507,-14.0637,-45.63877
64830,-10.6532,-6.16896,-3.72427,-10.1374,2.32522,4.63901,1.30408,1.27071,8.10616,3.04483,-32.78796,-16.08581,-48.87377
64860,-9.46827,-5.18475,-3.33922,-9.51394,1.87767,7.05805,2.85009,1.53745,1.64888,3.2552,-32.41756,-19.18871,-51.60627
64890,-8.76084,-4.71785,-4.71919,-9.88058,2.00917,1.3482,1.61151,1.22667,9.93696,3.49548,-31.87409,-14.17971,-46.0538
64920,-9.57178,-5.15439,-4.8422,-9.05801,2.58146,2.3013,1.57797,1.22387,2.89778,1.87408,-30.7699,-15.41029,-46.18019
64950,-9.55322,-5.16559,-5.27773,-10.3313,2.31118,1.13834,1.33322,1.23307,1.37699,1.99003,-29.13051,-11.94508,-41.07559
64980,-8.8465,-4.74481,-4.71378,-10.5605,1.43359,1.33864,1.95504,1.14374,1.93993,9.60366,-31.0476,-13.44258,-44.49018
