"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63570,-7.43969,-3.02917,-3.93964,-8.51931,6.76246,2.21012,4.99295,1.22038,1.51274,1.71288,-32.13051,-20.76387,-52.89439
63600,-8.27799,-3.71338,-4.21353,-8.85664,2.04321,1.11618,1.12044,1.11834,2.35137,2.03422,-29.26834,-13.17146,-42.4398
63630,-7.85884,-3.75792,-4.19959,-9.05622,2.93126,6.73043,1.12044,1.38765,2.35963,1.82934,-31.53773,-17.00586,-48.54359
63660,-8.81479,-4.29429,-3.98181,-8.7377,1.7942,1.85238,1.12044,1.15857,2.2082,1.73246,-29.45402,-13.03694,-42.49096
63690,-9.76047,-4.84981,-4.38285,-7.87283,7.46017,8.53419,1.37549,1.10523,4.61124,1.39205,-33.07198,-19.03462,-52.1066
63720,-9.3968,-4.14986,-5.46698,-10.0063,7.97673,1.1618,1.29664,1.22555,3.31219,3.59239,-31.82815,-19.60253,-51.43068
63750,-7.88293,-2.58228,-4.80559,-10.2706,8.1435,1.45207,1.31965,1.35062,1.35719,1.86524,-30.67638,-19.48347,-50.15985
63780,-7.94445,-3.11113,-4.49293,-9.41708,5.3067,2.90707,1.11019,1.79183,5.20013,6.1649,-33.56156,-20.50719,-54.06875
63810,-5.26656,-0.856371,-4.5445,-9.76085,3.54648,1.83536,1.50272,6.69797,1.13519,2.80633,-32.10697,-23.41241,-55.51939
63840,-5.21561,-0.583171,-5.06416,-9.29865,8.13767,5.81737,1.46122,9.42549,2.56601,1.66094,-34.6918,-24.19417,-58.88597
63870,-5.44896,0.419935,-4.44037,-10.4019,9.57502,1.20508,1.14318,7.01439,4.53825,1.37472,-33.20382,-19.81749,-53.02131
63900,-4.87824,0.11548,-3.56983,-9.42174,3.23927,1.52206,2.07283,7.54234,1.64406,1.21626,-31.87123,-21.6079,-53.47913
63930,-3.4884,0.93926,-4.36349,-9.24451,1.20171,6.48996,1.28405,9.03843,1.33003,1.35345,-31.98071,-17.09577,-49.07647
63960,-3.50978,0.385547,-4.1034,-9.245,1.53946,4.21834,1.33727,7.12036,2.90309,2.14119,-32.81202,-22.189,-55.00103
63990,-6.05544,-0.399793,-3.73795,-7.94751,1.34511,1.2579,1.37295,6.56066,1.4351,5.64433,-31.5863,-20.52826,-52.11455
64020,-5.3561,-0.00177986,-3.70155,-7.60463,1.2021,1.56518,1.10685,5.7743,1.48214,6.68453,-31.57583,-18.3343,-49.91013
64050,-4.99336,0.450021,-3.8938,-7.82299,1.21622,1.36552,1.17166,1.55438,1.22789,6.98473,-30.07722,-16.68842,-46.76564
64080,-5.84493,-0.929769,-4.47225,-9.76982,2.96034,6.85392,1.14046,1.11077,8.75913,1.4369,-32.53748,-14.3061,-46.84358
64110,-7.43513,-2.67099,-4.21287,-10.2183,2.27002,6.70841,1.23812,1.24671,1.57954,1.95346,-30.98744,-17.19749,-48.18493
64140,-3.60771,0.0731381,-4.25245,-8.69448,1.43315,4.23737,1.16802,1.16135,3.6725,1.3184,-30.5155,-14.04022,-44.55573
64170,-2.51647,0.872994,-4.49334,-8.14198,1.53356,9.14072,1.19319,1.11004,3.75954,1.14998,-31.28018,-13.05834,-44.33852
64200,-2.51062,1.67368,-4.32187,-8.1448,1.22318,4.73025,1.11327,1.10265,4.03959,1.45626,-30.68014,-16.78152,-47.46165
64230,-4.43759,0.378887,-4.57519,-9.65011,3.35846,2.06622,1.18192,1.28491,1.78209,1.19913,-29.95256,-14.37204,-44.32461
64260,-3.93916,0.333774,-4.68462,-9.37654,1.55254,8.40039,1.12205,1.15507,4.63453,2.79326,-32.22687,-15.64431,-47.87118
64290,-1.99299,0.935361,-4.1804,-7.57312,1.7971,3.18253,1.16873,1.15868,3.67884,1.2486,-30.49051,-16.68133,-47.17184
64320,-2.47454,0.214488,-4.69104,-7.03822,2.16935,6.15493,1.57461,1.28472,9.96391,4.80749,-34.01541,-22.8089,-56.82431
64350,-2.98568,2.03749,-4.22695,-9.92936,1.12522,8.48175,1.87933,1.10649,1.17907,1.17734,-30.30335,-16.29648,-46.59983
64380,-3.0262,2.06165,-4.31013,-9.9518,1.60445,4.36895,3.04662,1.13173,5.83832,1.85494,-32.55404,-17.81901,-50.37305
64410,-2.94811,3.63151,-4.45291,-11.3657,1.3927,4.46457,2.05409,1.25873,6.47529,1.23757,-32.00029,-16.73409,-48.73438
64440,-2.28233,3.26048,-3.7954,-7.91594,1.83915,1.22177,2.33395,2.28479,3.37812,7.49399,-32.79191,-23.35896,-56.15088
64470,-1.99638,2.52257,-3.22494,-10.7986,2.71262,1.58241,6.91312,1.30891,1.20842,4.23866,-32.39372,-22.89801,-55.29172
64500,-0.259741,5.323,-3.79534,-8.60703,2.65742,1.16178,2.3967,1.45769,3.49239,6.28928,-32.81208,-21.71741,-54.52949
64530,-0.740787,4.51002,-4.27989,-9.6902,1.73951,4.00058,1.50342,1.22098,2.61927,2.24021,-31.57334,-17.31236,-48.8857
64560,0.548662,4.9096,-4.64179,-8.98268,1.5814,8.9582,1.4956,1.1055,1.34308,1.83767,-31.39523,-14.93169,-46.32692
64590,-0.429912,5.56857,-4.49923,-11.0881,1.24489,1.17614,1.34283,1.12202,4.34352,1.285,-29.90986,-12.84985,-42.7597
64620,-0.418098,5.58623,-4.29199,-10.8729,1.21262,8.25369,1.40953,1.12896,2.27224,1.12196,-31.10262,-13.11687,-44.21948
64650,-0.411213,5.55792,-4.36662,-10.7509,6.85854,1.39592,1.23789,1.14717,9.34182,1.28231,-32.48432,-14.99637,-47.48069
64680,0.746245,6.84836,-4.33172,-10.4876,1.88297,1.3382,1.19647,1.15879,3.92859,1.6508,-30.6946,-15.06941,-45.76401
64710,1.33775,7.06244,-4.53968,-11.1214,1.49702,1.13993,1.1248,1.49003,4.16,7.08019,-32.08042,-15.93692,-48.01734
64740,1.3187,6.99791,-4.17223,-10.0573,1.32291,1.48146,1.1248,1.22478,4.36147,1.48414,-30.47718,-13.75268,-44.22986
64770,1.20469,5.59506,-4.47899,-9.30779,1.19964,3.79127,5.32555,1.1049,2.0612,1.6486,-31.95807,-16.85624,-48.81431
64800,2.34208,5.35334,-4.44737,-7.95899,1.28399,6.62239,1.19853,1.11546,5.54287,1.42343,-31.97916,-13.85039,-45.82955
64830,-0.405981,4.08451,-3.44787,-9.9083,2.14824,4.11822,2.04663,1.12142,1.23122,3.24294,-31.65567,-18.81565,-50.47131
64860,0.759125,5.65386,-3.74039,-9.05863,1.7306,4.48275,3.13539,1.106,5.65736,2.05465,-33.18348,-19.34797,-52.53145
64890,3.70895,8.2397,-4.37665,-9.24371,1.51064,3.23551,1.22038,1.28727,1.14179,1.26677,-30.30887,-11.85541,-42.16428
64920,3.30837,7.90155,-4.69904,-9.27968,1.34131,2.64134,1.12448,1.13929,1.45266,1.75273,-30.27381,-13.06909,-43.34291
64950,3.68469,8.10664,-4.37356,-9.23709,3.0115,2.52142,1.16502,3.13008,1.80144,1.22794,-31.99925,-17.32897,-49.32822
64980,2.71575,8.30955,-4.10703,-9.78217,2.60549,1.51058,2.04553,1.10549,3.72782,1.6527,-31.85387,-17.80187,-49.65574
65010,3.79974,8.38649,-3.69415,-9.49244,1.87406,6.2653,2.55459,1.59723,9.34229,1.51996,-34.4675,-21.24952,-55.71702
65040,3.71946,8.25045,-4.26201,-9.55328,1.21863,3.67967,1.25791,1.21661,1.19552,1.38847,-30.34438,-11.94761,-42.29199
65070,3.44267,8.09349,-4.58891,-9.36336,1.83673,5.96155,1.15156,2.68747,1.27401,1.22589,-31.83087,-15.5172,-47.34807
65100,3.64528,7.9194,-4.05956,-9.28564,1.33915,7.3642,1.29714,1.25178,1.26138,1.29912,-31.13456,-14.55202,-45.68658
65130,5.79043,8.30655,-4.11276,-7.52146,1.43741,7.69194,1.31871,2.36641,5.38748,4.03239,-34.69774,-22.75221,-57.44995
65160,5.58169,9.92809,-4.31814,-8.93722,1.15843,5.1774,1.14407,1.15146,2.90828,2.16748,-32.17254,-13.74368,-45.91622
65190,6.86895,10.3748,-4.87828,-8.21522,1.47431,8.48626,1.15812,1.29807,5.38299,1.93415,-33.70784,-18.25731,-51.96514
65220,7.29409,9.90082,-4.61472,-7.39038,1.34221,7.93843,1.12221,1.25865,4.29731,1.80653,-33.17402,-16.73632,-49.91035
65250,6.51963,10.1739,-3.92769,-8.28049,1.79478,9.74302,1.75135,1.10742,6.97022,1.27007,-34.09192,-16.18179,-50.2737
65280,6.14191,9.62824,-4.22556,-8.51681,1.72304,3.38183,1.21825,1.14966,2.70913,1.13755,-31.5016,-15.86362,-47.36522
65310,6.39784,10.0565,-4.38061,-8.79519,2.22576,2.07614,1.1538,1.13609,3.06149,1.82399,-31.8781,-17.984,-49.8621
65340,6.34381,11.8719,-4.40185,-9.30811,1.57633,3.28144,1.30822,1.27666,3.76382,2.41621,-32.96809,-18.15918,-51.12727
65370,7.52963,12.2551,-4.42926,-9.70294,1.36232,6.05373,2.5449,1.21224,8.83128,1.21406,-34.39878,-16.55523,-50.95402
