"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63240,-8.08528,-0.977397,-5.04726,-12.2645,1.11587,3.9327,1.16375,1.53457,4.10174,1.11189,-30.40147,-17.98427,-48.38574
63270,-5.2852,1.95533,-6.19883,-12.3303,8.61158,5.72931,1.10092,1.20594,3.03363,1.3368,-32.56717,-24.50306,-57.07023
63300,-4.49944,-0.00336633,-5.02285,-10.4948,2.29447,4.17624,1.22383,1.46874,1.51685,2.57374,-31.03789,-22.44117,-53.47906
63330,-5.26691,-0.481642,-5.41656,-10.0716,3.51204,7.69749,1.18541,1.10359,4.0386,1.16283,-31.89052,-18.28947,-50.17998
63360,-3.34764,-0.290704,-4.66355,-8.63163,3.10916,5.50676,1.56488,1.88192,5.35713,1.21985,-32.60672,-26.75358,-59.3603
63390,-4.14008,-0.296614,-5.47515,-8.66876,2.73168,7.60327,1.12126,1.11919,5.33011,1.69164,-32.23877,-20.95011,-53.18888
63420,-5.23741,-0.173725,-5.38163,-10.4944,1.1973,2.8623,1.41355,1.12482,1.85476,5.42758,-30.80951,-19.46063,-50.27014
63450,-7.35768,-2.59795,-5.11995,-10.6247,1.5932,5.73637,1.20611,1.16888,1.47761,2.2575,-30.46164,-18.78107,-49.24271
63480,-7.48504,-3.09633,-5.02804,-9.73939,2.12147,1.99572,1.56089,3.47381,4.47822,1.30162,-31.56203,-24.22773,-55.78976
63510,-6.70512,-3.41933,-4.59413,-8.22733,4.11054,4.417,1.47825,6.26014,8.35091,1.23589,-34.097,-27.29679,-61.39379
63540,-8.76145,-3.22572,-4.64883,-9.96487,7.76777,3.33774,1.1019,6.92332,1.9073,2.72797,-33.621,-26.50132,-60.12232
63570,-9.20295,-3.45146,-4.57047,-9.95372,1.22693,6.05215,1.14487,9.07698,3.15981,2.51135,-33.10377,-23.54996,-56.65373
63600,-6.80816,-3.43998,-4.70024,-8.80393,2.80319,5.14365,2.17864,8.86271,7.22946,1.69368,-34.77743,-29.48089,-64.25832
63630,-10.65,-4.91233,-3.02568,-8.55985,1.30268,5.0886,1.16587,9.32156,2.37136,1.23731,-32.05457,-22.38195,-54.43652
63660,-10.2436,-6.44407,-2.23756,-7.44661,1.28242,6.72611,1.33645,2.68446,3.15037,2.76977,-32.29063,-26.73824,-59.02887
63690,-10.8579,-5.48702,-1.94839,-7.27594,1.58287,4.22664,1.38826,1.93564,2.07256,1.4728,-30.73079,-23.70889,-54.43968
63720,-8.85908,-5.5635,-3.00353,-6.7995,1.14914,1.40919,1.14197,1.25669,6.72183,4.71844,-30.94477,-18.51585,-49.46061
63750,-9.57587,-5.33019,-3.50814,-7.47429,2.9182,2.13455,1.17341,1.15656,7.04124,1.38314,-31.05772,-19.50808,-50.5658
63780,-11.2013,-5.04309,-2.40145,-8.54587,5.62798,4.02668,1.22552,1.20629,1.26118,1.2393,-30.69353,-20.69429,-51.38782
63810,-11.7507,-5.52145,-0.879007,-7.47895,3.39727,8.42816,1.49051,1.11392,1.19258,3.38767,-32.05782,-22.27693,-54.33475
63840,-10.497,-5.11035,-1.00579,-4.96993,2.7169,8.28687,1.62816,1.22721,9.9188,1.47385,-33.26096,-25.20174,-58.4627
63870,-9.49222,-4.57468,0.273836,-4.18086,1.94121,4.51298,1.58302,1.21087,6.52832,1.87536,-32.16018,-23.75546,-55.91564
63900,-9.80498,-6.31237,1.85442,-2.28289,5.49307,2.57005,4.22292,1.17247,8.46465,7.95951,-35.42656,-29.28379,-64.71035
63930,-8.16429,-4.43131,1.79544,-1.72386,3.1164,1.33272,1.24551,1.40155,3.32538,2.65141,-31.13984,-24.3758,-55.51564
63960,-8.59076,-4.75333,0.777555,-2.81347,1.78174,1.80619,1.26996,1.73724,2.46004,1.69896,-30.27047,-24.72105,-54.99152
63990,-9.19348,-5.41706,2.9326,-1.06866,1.23927,8.74678,1.2959,1.30236,7.0262,2.3433,-32.79572,-21.20242,-53.99814
64020,-9.01474,-4.09499,2.25549,-1.69403,1.92164,1.75699,3.18075,1.13458,5.63657,6.19182,-33.08447,-25.60481,-58.68928
64050,-11.083,-6.04406,1.99956,-3.96866,2.63501,5.0757,7.30446,1.10625,2.38634,2.48968,-33.43112,-26.97978,-60.41089
64080,-12.5825,-5.63642,1.72144,-5.3472,1.88545,7.99454,6.66162,1.27731,1.15493,1.62458,-32.46693,-27.21319,-59.68012
64110,-13.2084,-5.6127,0.494047,-6.61501,7.26221,7.83902,5.7859,1.50316,1.43288,1.54615,-33.92925,-29.99686,-63.92612
64140,-8.27601,-4.76284,-3.09989,-8.27819,6.89803,1.84765,3.07522,1.10598,2.28575,1.79028,-31.83046,-25.05963,-56.89009
64170,-10.2164,-5.52651,-3.95827,-9.33722,2.38806,3.38889,1.90376,1.16986,2.23036,2.60561,-31.32104,-24.41777,-55.73881
64200,-10.1563,-6.14351,-2.23085,-7.16401,1.92377,2.46654,1.39274,1.38354,8.23565,5.83747,-32.7765,-25.72007,-58.49658
64230,-10.4801,-5.11031,-1.28059,-6.23931,1.37181,2.16552,1.10701,1.22348,4.04759,1.5876,-29.9999,-19.16536,-49.16526
64260,-11.0766,-5.0275,-0.815316,-6.90113,1.60863,3.38,1.26946,1.33033,1.56794,1.56826,-29.90187,-20.9361,-50.83797
64290,-11.2609,-4.79662,0.425205,-5.97913,1.37677,5.02089,1.53069,1.15587,7.6551,3.4455,-32.6367,-23.43627,-56.07296
64320,-10.7371,-5.12106,-0.0672854,-5.58509,1.22191,3.7783,3.22498,1.15532,7.07784,1.58216,-32.07716,-21.50251,-53.57967
64350,-8.99915,-5.22483,-2.58335,-5.86484,2.44468,1.69833,1.29356,1.10094,7.18446,1.44533,-30.78515,-19.49475,-50.27991
64380,-8.52587,-4.86602,-1.98345,-5.26733,1.12564,1.38303,5.32817,1.23075,7.58565,4.01736,-32.43332,-23.06519,-55.49851
64410,-8.84229,-4.59418,-2.25407,-7.19125,3.41929,1.69597,6.4427,1.15247,3.19875,1.78017,-32.18426,-26.15387,-58.33813
