"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64920,-1.91089,-3.29154,1.79739,4.02971,2.05193,9.77108,1.12833,2.65925,9.47992,2.23276,-34.59599,-20.73972,-55.33571
64950,-3.36575,-3.38396,1.94907,2.71553,1.48805,7.87447,1.10478,1.73961,1.22045,3.07166,-31.74119,-15.26951,-47.0107
64980,-2.95174,-4.27738,1.52609,2.65849,1.12495,8.91637,1.10478,1.14212,1.58098,1.10139,-30.35738,-7.460745,-37.81812
65010,-3.08559,-4.30334,1.86676,2.91272,2.2314,5.87763,1.16277,1.15344,6.64803,1.24531,-32.28191,-12.49125,-44.77316
65040,-3.47341,-3.64404,0.824022,1.39952,1.81352,3.73633,1.18075,1.18599,1.21645,3.52285,-30.84177,-13.95481,-44.79658
65070,-3.13408,-4.10145,1.85687,2.70827,1.41507,3.08003,1.67045,1.17293,1.30091,1.15071,-29.83612,-14.63759,-44.4737
65100,-3.55107,-4.11953,0.96003,1.50494,1.50657,4.59926,1.74923,1.10833,2.86648,1.19207,-30.96479,-12.91916,-43.88395
65130,-4.13948,-4.3786,0.865934,0.728283,1.21027,7.24935,1.35893,1.2554,6.20371,2.53914,-32.52977,-14.66447,-47.19424
65160,-3.48915,-4.9108,1.60394,1.86151,1.59426,2.5198,1.32216,1.17876,6.11508,2.37684,-31.6993,-17.27224,-48.97154
65190,-4.81843,-4.05398,1.94037,1.21453,1.25288,5.16963,1.10467,1.39174,3.67122,1.29872,-31.01756,-11.37368,-42.39125
65220,-3.7678,-4.58672,1.96735,2.11836,1.51423,2.11736,1.13207,1.6991,9.36412,6.2977,-33.1242,-18.50298,-51.62719
65250,-4.92393,-4.64411,2.29476,1.6232,1.27669,6.83242,1.10448,1.19768,1.54954,2.58521,-31.02758,-11.73879,-42.76637
65280,-4.92611,-4.08016,1.44942,0.770642,1.2192,1.10889,6.16939,1.11167,2.50505,1.38161,-30.56535,-12.74869,-43.31404
65310,-4.07829,-4.30881,1.26648,1.37252,1.50112,1.72252,2.47173,1.1076,1.23471,1.10657,-29.40152,-10.1476,-39.54911
65340,-3.75585,-4.27117,0.906218,0.999229,1.47294,2.40629,1.58873,1.11838,1.11395,1.10828,-29.1467,-8.145756,-37.29245
